SubPlot;idTree;Xfield;Yfield;Family;spName;Genus;Species;CircCorr;species
2;101995;173,5000000000000;175,50000000000000;Rubiaceae;Duroia_longiflora;Duroia;longiflora;81,500000000000;longiflora
2;101996;174,0000000000000;176,50000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;124,500000000000;coriacea
2;101998;171,5000000000000;181,50000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;218,000000000000;coriacea
2;101999;170,5000000000000;187,50000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;47,500000000000;prouacensis
2;102000;170,0000000000000;184,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;167,250000000000;falcata
2;102001;169,0000000000000;183,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;40,500000000000;persistens
2;102002;164,0000000000000;182,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;62,500000000000;guianensis
2;102003;164,0000000000000;178,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;92,000000000000;persistens
2;102005;161,0000000000000;190,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;211,000000000000;falcata
2;102007;170,0000000000000;194,00000000000000;Fabaceae;Tachigali_melinonii;Tachigali;melinonii;195,000000000000;melinonii
2;102008;170,0000000000000;194,00000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;71,000000000000;surinamensis
2;102011;163,5000000000000;197,50000000000000;Fabaceae;Inga_alba;Inga;alba;109,000000000000;alba
2;102013;168,5000000000000;201,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;51,000000000000;capitulifera
2;102014;170,0000000000000;199,50000000000000;Siparunaceae;Siparuna_decipiens;Siparuna;decipiens;45,500000000000;decipiens
2;102015;171,0000000000000;206,50000000000000;Malvaceae;Pachira_dolichocalyx;Pachira;dolichocalyx;160,000000000000;dolichocalyx
2;102016;171,0000000000000;208,50000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;41,000000000000;prouacensis
2;102018;162,5000000000000;205,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;87,000000000000;americana
2;102021;164,5000000000000;210,00000000000000;Clusiaceae;Tovomita_sp.22-CAY;Tovomita;sp.22-CAY;50,000000000000;sp.22-CAY
2;102022;168,0000000000000;210,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;60,500000000000;heteromorphus
2;102023;168,5000000000000;214,00000000000000;Elaeocarpaceae;Sloanea_sp.4-CAY;Sloanea;sp.4-CAY;57,000000000000;sp.4-CAY
2;102024;168,5000000000000;214,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;192,500000000000;falcata
2;102025;165,5000000000000;221,00000000000000;Sapotaceae;Pouteria_eugeniifolia;Pouteria;eugeniifolia;100,000000000000;eugeniifolia
2;102028;165,0000000000000;228,00000000000000;Peraceae;Chaetocarpus_sp.1-CAY;Chaetocarpus;sp.1-CAY;142,500000000000;sp.1-CAY
2;102029;169,0000000000000;222,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;41,500000000000;schomburgkiana
2;102030;171,0000000000000;223,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;122,500000000000;decolorans
2;102032;170,0000000000000;232,00000000000000;Chrysobalanaceae;Parinari_montana;Parinari;montana;150,000000000000;montana
2;102033;167,5000000000000;230,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;142,000000000000;falcata
2;102035;167,5000000000000;234,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;126,000000000000;americana
2;102037;163,0000000000000;239,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;40,000000000000;schomburgkiana
2;102038;162,0000000000000;241,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;149,000000000000;grandiflora
2;102040;167,5000000000000;250,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;81,500000000000;alba
2;102043;175,5000000000000;249,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;141,500000000000;americana
2;102045;180,0000000000000;249,00000000000000;Siparunaceae;Siparuna_decipiens;Siparuna;decipiens;45,000000000000;decipiens
2;102046;182,5000000000000;246,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;42,500000000000;guyanensis
2;102047;178,5000000000000;246,50000000000000;Sapotaceae;Pouteria_bilocularis;Pouteria;bilocularis;113,000000000000;bilocularis
2;102055;173,0000000000000;231,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;42,000000000000;asbeckii
2;102056;172,0000000000000;228,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;54,500000000000;sagotiana
2;102058;179,0000000000000;226,50000000000000;Clusiaceae;Tovomita_sp.5-CAY;Tovomita;sp.5-CAY;39,000000000000;sp.5-CAY
2;102059;179,0000000000000;226,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;88,000000000000;canescens
2;102060;181,0000000000000;221,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;68,000000000000;schomburgkiana
2;102061;178,5000000000000;220,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;146,375000000000;americana
2;102062;172,5000000000000;219,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;109,000000000000;sagotiana
2;102065;179,0000000000000;215,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;142,375000000000;sagotiana
2;102066;179,0000000000000;215,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;37,000000000000;capitulifera
2;102067;181,5000000000000;216,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44,000000000000;asbeckii
2;102069;180,0000000000000;210,50000000000000;Moraceae;Perebea_guianensis;Perebea;guianensis;54,000000000000;guianensis
2;102070;177,5000000000000;210,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;38,000000000000;guyanensis
2;102073;172,5000000000000;210,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;59,000000000000;canescens
2;102075;172,5000000000000;204,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;150,000000000000;americana
2;102076;173,0000000000000;200,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;35,000000000000;guyanensis
2;102077;179,5000000000000;203,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;99,625000000000;falcata
2;102078;180,0000000000000;200,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;140,500000000000;grandiflora
2;102081;181,5000000000000;189,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;72,000000000000;prouacensis
2;102082;180,0000000000000;188,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;172,500000000000;grandiflora
2;102083;174,5000000000000;190,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;71,000000000000;canescens
2;102085;177,0000000000000;186,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44,000000000000;asbeckii
2;102086;175,5000000000000;181,50000000000000;Lauraceae;Sextonia_rubra;Sextonia;rubra;290,000000000000;rubra
2;102087;179,5000000000000;181,50000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;56,500000000000;multiflora
2;102088;181,5000000000000;186,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;51,000000000000;schomburgkiana
2;102089;181,0000000000000;187,00000000000000;Lauraceae;Endlicheria_melinonii;Endlicheria;melinonii;87,500000000000;melinonii
2;102090;178,0000000000000;179,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;70,000000000000;falcata
2;102091;179,5000000000000;175,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;144,000000000000;falcata
2;102092;180,5000000000000;175,00000000000000;Humiriaceae;Humiriastrum_subcrenatum;Humiriastrum;subcrenatum;188,500000000000;subcrenatum
2;102093;176,5000000000000;173,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;90,875000000000;americana
2;102094;176,0000000000000;171,50000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;46,500000000000;hexapetala
2;102095;174,5000000000000;170,00000000000000;Burseraceae;Dacryodes_nitens;Dacryodes;nitens;41,000000000000;nitens
2;102096;175,5000000000000;167,50000000000000;Malvaceae;Pachira_dolichocalyx;Pachira;dolichocalyx;63,000000000000;dolichocalyx
2;102097;176,5000000000000;167,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;67,500000000000;decolorans
2;102098;179,5000000000000;167,50000000000000;Rubiaceae;Coussarea_machadoana;Coussarea;machadoana;39,500000000000;machadoana
2;102099;178,0000000000000;161,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;181,500000000000;falcata
2;102100;175,0000000000000;150,00000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;61,000000000000;caryophylloides
2;102102;177,0000000000000;144,50000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;146,000000000000;schomburgkianus
2;102104;181,0000000000000;139,00000000000000;Sapotaceae;Pouteria_ambelaniifolia;Pouteria;ambelaniifolia;112,500000000000;ambelaniifolia
2;102109;175,5000000000000;131,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;63,000000000000;persistens
2;102110;174,0000000000000;128,50000000000000;Euphorbiaceae;Hevea_guianensis;Hevea;guianensis;63,000000000000;guianensis
2;102111;186,0000000000000;128,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;132,750000000000;americana
2;102112;186,0000000000000;133,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;107,000000000000;sp.1
2;102113;184,5000000000000;136,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;52,000000000000;prouacensis
2;102114;186,5000000000000;139,00000000000000;Euphorbiaceae;Hevea_guianensis;Hevea;guianensis;115,000000000000;guianensis
2;102115;182,5000000000000;141,00000000000000;Sapotaceae;Chrysophyllum_prieurii;Chrysophyllum;prieurii;165,000000000000;prieurii
2;102117;181,5000000000000;144,00000000000000;Lecythidaceae;Eschweilera_congestiflora;Eschweilera;congestiflora;52,500000000000;congestiflora
2;102119;183,5000000000000;147,00000000000000;Clusiaceae;Platonia_insignis;Platonia;insignis;128,500000000000;insignis
2;102120;193,0000000000000;140,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;52,000000000000;persistens
2;102121;190,0000000000000;144,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;45,000000000000;persistens
2;102122;189,5000000000000;150,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;51,500000000000;grandiflora
2;102123;192,0000000000000;154,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;49,000000000000;decolorans
2;102124;187,0000000000000;150,00000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;62,000000000000;guianense
2;102125;185,0000000000000;153,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;41,000000000000;persistens
2;102126;184,0000000000000;153,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;61,000000000000;sagotiana
2;102127;182,0000000000000;154,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;181,000000000000;americana
2;102129;187,0000000000000;158,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;44,500000000000;persistens
2;102130;187,0000000000000;158,00000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;62,500000000000;sagotiana
2;102131;192,5000000000000;161,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;40,500000000000;capitulifera
2;102132;190,0000000000000;162,50000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;69,500000000000;schomburgkianus
2;102133;187,0000000000000;163,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;39,000000000000;asbeckii
2;102134;185,5000000000000;165,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;73,000000000000;schomburgkiana
2;102135;186,0000000000000;166,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;90,000000000000;prouacensis
2;102136;185,5000000000000;166,50000000000000;Sapotaceae;Micropholis_obscura;Micropholis;obscura;35,000000000000;obscura
2;102137;190,0000000000000;169,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;46,500000000000;schomburgkiana
2;102138;190,0000000000000;170,00000000000000;Sapindaceae;Talisia_hexaphylla;Talisia;hexaphylla;38,000000000000;hexaphylla
2;102140;186,5000000000000;170,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;41,500000000000;schomburgkiana
2;102141;182,5000000000000;170,00000000000000;Apocynaceae;Rauvolfia_paraensis;Rauvolfia;paraensis;55,000000000000;paraensis
2;102143;190,0000000000000;185,50000000000000;Caryocaraceae;Caryocar_glabrum;Caryocar;glabrum;200,000000000000;glabrum
2;102144;188,0000000000000;190,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;132,500000000000;americana
2;102145;188,0000000000000;190,00000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;39,000000000000;schomburgkianus
2;102147;190,0000000000000;200,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;47,000000000000;decolorans
2;102149;184,5000000000000;198,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;35,500000000000;guyanensis
2;102150;184,5000000000000;198,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;160,000000000000;sagotiana
2;102151;185,5000000000000;203,50000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;46,500000000000;heteromorphus
2;102152;187,5000000000000;205,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;40,000000000000;asbeckii
2;102153;182,5000000000000;208,50000000000000;Malvaceae;Pachira_dolichocalyx;Pachira;dolichocalyx;66,500000000000;dolichocalyx
2;102154;190,0000000000000;207,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;127,500000000000;sagotiana
2;102155;186,5000000000000;217,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;117,000000000000;sagotiana
2;102157;183,0000000000000;226,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;36,000000000000;asbeckii
2;102158;184,5000000000000;228,00000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;73,500000000000;sagotiana
2;102159;190,0000000000000;229,50000000000000;Clusiaceae;Tovomita_sp.5-CAY;Tovomita;sp.5-CAY;38,500000000000;sp.5-CAY
2;102161;185,5000000000000;233,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;120,000000000000;americana
2;102162;182,0000000000000;233,00000000000000;Burseraceae;Protium_surinamense;Protium;surinamense;92,500000000000;surinamense
2;102163;182,5000000000000;234,50000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;72,500000000000;cochlearia
2;102167;189,0000000000000;244,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;55,500000000000;americana
2;102168;187,0000000000000;245,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;70,500000000000;grandiflora
2;102170;184,0000000000000;246,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;61,000000000000;heteromorphus
2;102171;184,0000000000000;247,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;130,500000000000;falcata
2;102173;187,0000000000000;250,00000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;55,500000000000;sagotiana
2;102174;191,5000000000000;249,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;69,000000000000;persistens
2;102175;200,0000000000000;250,00000000000000;Clusiaceae;Tovomita_obovata;Tovomita;obovata;60,000000000000;obovata
2;102176;199,0000000000000;249,00000000000000;Lauraceae;Licaria_cannella;Licaria;cannella;43,000000000000;cannella
2;102177;194,0000000000000;246,00000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;173,000000000000;caryophylloides
2;102178;195,0000000000000;243,00000000000000;Fabaceae;Limadendron_hostmannii;Limadendron;hostmannii;41,000000000000;hostmannii
2;102183;194,0000000000000;231,50000000000000;Moraceae;Brosimum_guianense;Brosimum;guianense;47,500000000000;guianense
2;102184;195,0000000000000;233,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;54,000000000000;schomburgkiana
2;102185;195,5000000000000;230,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;42,500000000000;persistens
2;102186;196,0000000000000;230,00000000000000;Lauraceae;Aniba_williamsii;Aniba;williamsii;61,000000000000;williamsii
2;102187;196,5000000000000;227,50000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;65,000000000000;coccinea
2;102190;197,5000000000000;221,00000000000000;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;182,500000000000;speciosum
2;102191;197,0000000000000;220,50000000000000;Sapotaceae;Micropholis_egensis;Micropholis;egensis;42,000000000000;egensis
2;102192;194,5000000000000;222,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;45,000000000000;schomburgkiana
2;102194;192,5000000000000;220,00000000000000;Putranjivaceae;Drypetes_variabilis;Drypetes;variabilis;101,000000000000;variabilis
2;102195;195,0000000000000;218,00000000000000;Fabaceae;Andira_coriacea;Andira;coriacea;64,000000000000;coriacea
2;102196;197,0000000000000;213,00000000000000;Celastraceae;Maytenus_oblongata;Maytenus;oblongata;63,000000000000;oblongata
2;102197;194,5000000000000;211,00000000000000;Goupiaceae;Goupia_glabra;Goupia;glabra;49,000000000000;glabra
2;102198;195,0000000000000;209,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;40,000000000000;americana
2;102199;198,0000000000000;210,00000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;66,000000000000;schomburgkianus
2;102200;196,0000000000000;206,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;37,000000000000;persistens
2;102201;195,0000000000000;206,50000000000000;Caryocaraceae;Caryocar_glabrum;Caryocar;glabrum;153,000000000000;glabrum
2;102202;191,5000000000000;208,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;148,000000000000;grandiflora
2;102203;192,0000000000000;206,00000000000000;Moraceae;Brosimum_utile;Brosimum;utile;44,500000000000;utile
2;102204;196,0000000000000;204,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;62,000000000000;capitulifera
2;102205;197,0000000000000;202,50000000000000;Clusiaceae;Tovomita_caloneura;Tovomita;caloneura;48,000000000000;caloneura
2;102207;191,5000000000000;196,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;215,000000000000;grandiflora
2;102208;193,5000000000000;192,50000000000000;Myrtaceae;Myrcia_fallax;Myrcia;fallax;47,000000000000;fallax
2;102210;197,5000000000000;190,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;200,000000000000;decolorans
2;102211;197,0000000000000;187,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;75,500000000000;schomburgkiana
2;102212;198,0000000000000;183,50000000000000;Chrysobalanaceae;Hirtella_bicornis;Hirtella;bicornis var. bicornis;85,500000000000;bicornis
2;102213;192,5000000000000;185,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;46,500000000000;asbeckii
2;102215;196,0000000000000;181,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;47,000000000000;schomburgkiana
2;102216;197,0000000000000;174,50000000000000;Burseraceae;Protium_opacum;Protium;opacum subsp. rabelianum;72,000000000000;opacum
2;102218;196,5000000000000;172,50000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;45,500000000000;guianense
2;102219;197,0000000000000;168,50000000000000;Sapotaceae;Chrysophyllum_pomiferum;Chrysophyllum;pomiferum;88,500000000000;pomiferum
2;102220;200,5000000000000;168,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;56,000000000000;falcata
2;102223;194,0000000000000;171,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;206,000000000000;falcata
2;102227;194,5000000000000;162,50000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;82,000000000000;prouacensis
2;102228;193,0000000000000;161,00000000000000;Malvaceae;Pachira_dolichocalyx;Pachira;dolichocalyx;39,000000000000;dolichocalyx
2;102229;195,0000000000000;162,50000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;48,500000000000;cochlearia
2;102230;200,5000000000000;162,50000000000000;Linaceae;Hebepetalum_humiriifolium;Hebepetalum;humiriifolium;116,500000000000;humiriifolium
2;102231;200,0000000000000;154,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;42,500000000000;asbeckii
2;102233;197,0000000000000;153,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;98,375000000000;cochlearia
2;102234;195,0000000000000;152,00000000000000;Sapotaceae;Pouteria_bilocularis;Pouteria;bilocularis;70,000000000000;bilocularis
2;102235;199,5000000000000;151,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;43,500000000000;prouacensis
2;102236;200,0000000000000;150,00000000000000;Malvaceae;Sterculia_pruriens;Sterculia;pruriens;160,000000000000;pruriens
2;102237;196,0000000000000;148,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;118,000000000000;americana
2;102238;193,0000000000000;146,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;222,000000000000;decolorans
2;102239;193,0000000000000;143,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;96,000000000000;sagotiana
2;102240;193,0000000000000;139,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;89,500000000000;sagotiana
2;102241;193,0000000000000;133,00000000000000;Moraceae;Brosimum_rubescens;Brosimum;rubescens;61,000000000000;rubescens
2;102243;194,0000000000000;128,50000000000000;Sapotaceae;Micropholis_melinoniana;Micropholis;melinoniana;131,500000000000;melinoniana
2;102244;197,0000000000000;127,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;85,000000000000;alba
2;102245;197,0000000000000;130,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;164,000000000000;americana
2;102246;174,0000000000000;196,50000000000000;Celastraceae;Maytenus_oblongata;Maytenus;oblongata;46,000000000000;oblongata
2;102247;204,0000000000000;126,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;137,583333333334;cochlearia
2;102248;201,5000000000000;129,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;50,000000000000;persistens
2;102249;202,0000000000000;133,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;299,500000000000;falcata
2;102250;204,0000000000000;134,00000000000000;Olacaceae;Minquartia_guianensis;Minquartia;guianensis;48,000000000000;guianensis
2;102251;204,0000000000000;136,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;144,500000000000;sagotiana
2;102252;207,5000000000000;132,00000000000000;Sapotaceae;Pouteria_gonggrijpii;Pouteria;gonggrijpii;56,000000000000;gonggrijpii
2;102254;206,5000000000000;139,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;76,000000000000;sp.1
2;102255;208,0000000000000;140,50000000000000;Humiriaceae;Humiriastrum_subcrenatum;Humiriastrum;subcrenatum;149,500000000000;subcrenatum
2;102257;209,0000000000000;147,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;129,500000000000;falcata
2;102259;206,5000000000000;153,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;54,000000000000;guyanensis
2;102260;209,0000000000000;155,50000000000000;Malvaceae;Apeiba_glabra;Apeiba;glabra;63,000000000000;glabra
2;102262;204,0000000000000;158,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;33,500000000000;guyanensis
2;102263;210,5000000000000;164,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;60,000000000000;americana
2;102264;209,0000000000000;163,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;138,000000000000;falcata
2;102265;206,5000000000000;168,50000000000000;Burseraceae;Dacryodes_nitens;Dacryodes;nitens;42,000000000000;nitens
2;102267;201,5000000000000;173,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;97,500000000000;prouacensis
2;102269;208,0000000000000;173,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;44,000000000000;guyanensis
2;102271;204,5000000000000;184,00000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;111,000000000000;surinamensis
2;102272;200,5000000000000;184,00000000000000;Sapotaceae;Pouteria_melanopoda;Pouteria;melanopoda;54,000000000000;melanopoda
2;102273;209,0000000000000;187,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;150,000000000000;falcata
2;102275;207,0000000000000;187,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;149,500000000000;prouacensis
2;102280;206,5000000000000;197,00000000000000;Sapotaceae;Pouteria_singularis;Pouteria;singularis;39,500000000000;singularis
2;102281;205,5000000000000;197,50000000000000;Melastomataceae;Votomita_guianensis;Votomita;guianensis;34,500000000000;guianensis
2;102282;199,5000000000000;196,50000000000000;Burseraceae;Protium_subserratum;Protium;subserratum;45,000000000000;subserratum
2;102283;200,5000000000000;197,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;140,000000000000;sagotiana
2;102285;206,5000000000000;199,00000000000000;Sapindaceae;Talisia_hexaphylla;Talisia;hexaphylla;34,500000000000;hexaphylla
2;102286;209,0000000000000;201,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;75,500000000000;cochlearia
2;102288;205,0000000000000;201,00000000000000;Putranjivaceae;Drypetes_variabilis;Drypetes;variabilis;134,000000000000;variabilis
2;102289;200,5000000000000;206,00000000000000;Moraceae;Brosimum_rubescens;Brosimum;rubescens;121,500000000000;rubescens
2;102291;203,0000000000000;208,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44,000000000000;asbeckii
2;102292;203,0000000000000;208,50000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;38,000000000000;membranacea
2;102293;208,5000000000000;209,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;118,000000000000;sagotiana
2;102294;207,0000000000000;212,50000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;91,000000000000;caryophylloides
2;102296;207,0000000000000;219,00000000000000;Olacaceae;Heisteria_densifrons;Heisteria;densifrons;35,000000000000;densifrons
2;102297;200,5000000000000;217,50000000000000;Fabaceae;Limadendron_hostmannii;Limadendron;hostmannii;52,000000000000;hostmannii
